length_url,length_hostname,ip,nb_dots,nb_hyphens,nb_at,nb_qm,nb_and,nb_or,nb_eq,nb_underscore,nb_tilde,nb_percent,nb_slash,nb_star,nb_colon,nb_comma,nb_semicolumn,nb_dollar,nb_space,nb_www,nb_com,nb_dslash,http_in_path,https_token,ratio_digits_url,ratio_digits_host,punycode,port,tld_in_path,tld_in_subdomain,abnormal_subdomain,nb_subdomains,prefix_suffix,random_domain,shortening_service,path_extension,nb_redirection,nb_external_redirection,length_words_raw,char_repeat,shortest_words_raw,shortest_word_host,shortest_word_path,longest_words_raw,longest_word_host,longest_word_path,avg_words_raw,avg_word_host,avg_word_path,phish_hints,domain_in_brand,brand_in_subdomain,brand_in_path,suspecious_tld,statistical_report,nb_hyperlinks,ratio_intHyperlinks,ratio_extHyperlinks,ratio_nullHyperlinks,nb_extCSS,ratio_intRedirection,ratio_extRedirection,ratio_intErrors,ratio_extErrors,login_form,external_favicon,links_in_tags,submit_email,ratio_intMedia,ratio_extMedia,sfh,iframe,popup_window,safe_anchor,onmouseover,right_clic,empty_title,domain_in_title,domain_with_copyright,whois_registered_domain,domain_registration_length,web_traffic,dns_record,google_index,page_rank,status,domain_age_missing,domain_age_created
39.0,16,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,1,4,5,4,9,6,9,6.0,5.5,6.5,2.0,1,0,0,0,0,27,0.740740741,0.259259259,0,1,0,0.0,0,0.0,0,1,50.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,2974,1,0,0,10.0,1,0,8348
99.0,15,0,2,2,0.0,0,0,0,0,2,0,0,7,0,1,0,0,0,0,0,0,0,0,0.0,0.0808080809999999,0.0,0,0,0,0,0,2,0,0,0,0,0,0,11,2,1,4,1,16,6,16,7.0,5.0,7.444444444,1.0,1,0,0,0,0,27,0.37037037,0.62962963,0,4,0,0.0,0,0.0,0,1,33.33333333,0,0.0,100.0,0,0,0,0.0,0,0,0,1,1,0,2974,1,0,1,10.0,1,0,8348
45.0,27,0,2,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,4,3,3,3,3,19,19,5,7.5,11.0,4.0,0.0,0,0,0,0,0,118,0.974576271,0.025423729,0,0,0,0.333333333,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,90.0,0,0,0,1,1,0,315,2203390,0,1,4.0,0,0,6989
60.0,35,0,5,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.033333333,0.057142857,0,0,0,0,0,3,1,0,1,0,0,0,8,3,1,1,2,18,18,7,5.25,7.0,3.5,2.0,0,0,0,0,0,21,0.19047619,0.80952381,0,1,0,0.176470588,0,0.0,0,1,0.0,0,20.0,80.0,0,0,0,25.0,0,0,0,1,1,0,228,0,0,1,5.0,1,0,5615
74.0,19,0,3,0,0.0,0,0,0,0,3,0,0,10,0,1,0,0,0,0,0,0,0,0,1.0,0.081081081,0.0,0,0,0,0,0,3,0,0,0,0,1,0,14,2,1,7,1,9,7,9,3.571428571,7.0,3.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,1630,4053,0,0,5.0,0,0,9327
61.0,18,0,3,3,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,0,0,0,1,0,8,3,3,3,4,8,5,8,5.375,4.0,6.2,0.0,0,0,0,0,0,54,0.944444444,0.055555556,0,0,0,0.0,0,0.333333333,0,0,100.0,0,100.0,0.0,0,0,0,57.14285714,0,0,0,1,1,0,92,6010,0,0,4.0,0,0,3561
40.0,32,0,4,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0.0,0.125,0.15625,0,0,0,0,0,3,0,0,1,0,0,0,4,1,1,1,0,15,15,0,6.25,6.25,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,230,0,0,0,5.0,1,0,5614
52.0,24,0,3,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.038461538,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,5,3,3,4,16,16,8,7.4,9.5,6.0,0.0,0,0,0,0,1,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,148,0,0,1,1.0,1,0,5408
88.0,24,0,7,1,1.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,2,0,0,0.0,0.0,0.0,0,0,1,0,0,3,0,0,1,0,1,0,11,3,3,5,3,10,7,10,6.0,6.0,6.0,0.0,1,0,0,0,0,1,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,100.0,0,0,0,0.0,0,0,0,0,0,0,2976,1,0,1,10.0,1,0,8346
74.0,12,0,2,0,0.0,1,0,0,1,0,0,1,4,0,1,0,0,0,1,0,0,0,0,1.0,0.027027027,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,2,4,8,4,10,8,10,8.142857142999999,8.0,8.166666667000001,0.0,0,0,0,0,0,167,0.988023952,0.011976048,0,0,0,0.0,0,0.0,0,0,83.33333333,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,3253,24587,0,0,5.0,0,0,5877
46.0,16,0,2,1,0.0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.065217391,0.0,0,0,0,0,0,2,1,0,0,0,2,0,6,4,3,3,3,8,8,7,5.0,5.5,4.75,0.0,0,0,0,0,0,849,0.941107185,0.058892815,0,0,0,0.36,0,0.24,0,1,7.692307692000001,0,66.66666667,33.33333333,0,0,0,96.4504284,0,0,0,1,1,0,288,827,0,1,7.0,0,0,2633
54.0,17,0,3,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,5,4,3,3,3,13,9,13,7.8,6.0,9.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,1,0,792,1680566,0,0,4.0,0,0,6512
54.0,21,0,1,1,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,5,3,6,7,6,10,10,9,7.8,8.5,7.333333333,1.0,0,0,0,0,0,5,0.6,0.4,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,50.0,0,0,0,1,0,0,0,0,0,1,0.0,1,1,0
38.0,16,0,2,0,0.0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,5,0,2,2,3,9,9,4,4.4,5.5,3.666666667,0.0,1,0,0,0,0,385,0.937662338,0.062337662,0,0,0,0.291666667,0,0.041666667,0,0,100.0,0,100.0,0.0,0,0,0,70.37037037,0,0,0,0,0,0,901,12,0,1,7.0,0,0,7134
67.0,15,0,2,3,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,8,6,3,3,3,10,7,10,6.125,5.0,6.5,0.0,0,0,0,0,0,212,0.617924528,0.382075472,0,1,0,0.074074074,0,0.222222222,0,1,59.375,0,100.0,0.0,0,0,0,23.68421053,0,0,0,0,1,0,102,1294,0,0,6.0,0,0,9394
62.0,13,0,5,1,0.0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,1,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,0,0,7,0,2,10,2,10,10,9,6.0,10.0,5.333333333,2.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,1,0,0,0,1,0.0,1,0,5044
59.0,17,0,3,0,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1.0,0.06779661,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,1,3,13,3,13,13,8,6.0,13.0,4.833333333,1.0,0,0,0,0,0,13,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,0,0,1078,0,0,1,0.0,1,0,2573
57.0,38,0,4,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.01754386,0.026315789,0,0,0,0,0,3,0,0,0,0,0,0,5,0,4,4,4,18,18,5,8.2,10.66666667,4.5,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,944,7048,0,1,4.0,1,0,1246
32.0,12,0,1,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,1,0,0,0,1,0,3,2,3,8,3,8,8,7,6.0,8.0,5.0,0.0,0,0,0,0,0,44,0.772727273,0.227272727,0,0,0,0.5,0,0.2,1,1,63.63636364,0,66.66666667,33.33333333,0,0,0,100.0,0,0,0,0,1,0,50,8400,0,0,3.0,0,0,2872
46.0,25,0,2,0,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,3,3,3,4,17,17,7,7.75,10.0,5.5,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,212,0,0,1,1.0,1,0,4537
37.0,16,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,2,2,4,9,9,7,5.5,5.5,5.5,0.0,1,0,0,0,0,199,0.964824121,0.035175879,0,0,0,0.428571429,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,74.07407407,0,0,0,0,0,0,902,12,0,0,7.0,0,0,7133
36.0,29,0,2,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1.0,0.027777778,0.034482759,0,0,0,0,0,2,0,0,1,0,1,0,2,1,8,8,0,16,16,0,12.0,12.0,0.0,0.0,1,0,0,0,0,14,0.071428571,0.928571429,0,0,0,0.846153846,0,0.615384615,0,1,0.0,0,0.0,0.0,0,0,0,14.28571429,0,0,0,1,0,0,374,0,0,1,5.0,1,0,7295
52.0,18,0,2,0,0.0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1.0,0.038461538,0.0,0,0,0,0,0,2,0,0,0,0,1,0,7,1,2,14,2,14,14,5,5.0,14.0,3.5,1.0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,123,8238037,0,1,2.0,1,0,973
32.0,24,1,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.25,0.333333333,0,0,0,0,0,2,0,0,1,0,1,0,2,8,8,8,0,11,11,0,9.5,9.5,0.0,0.0,1,0,0,0,0,5,0.0,1.0,0,1,0,0.0,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,374,0,0,1,5.0,1,0,7296
34.0,11,0,1,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,2,7,7,14,14,7,14,10.5,7.0,14.0,0.0,1,0,0,0,0,25,0.52,0.48,0,0,0,0.0,0,0.083333333,0,0,50.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,179,63,0,0,10.0,0,0,7491
27.0,19,0,3,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,0,0,2,3,3,3,0,9,9,0,6.0,6.0,0.0,0.0,0,0,0,0,0,33,0.212121212,0.787878788,0,0,0,0.346153846,0,0.0,0,1,25.0,0,0.0,100.0,0,0,0,10.0,0,0,0,1,1,0,413,479698,0,0,2.0,0,1,0
92.0,22,1,2,1,0.0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1.0,0.304347826,0.0,0,0,0,0,0,2,1,0,0,0,0,0,7,5,2,15,2,32,15,32,10.14285714,15.0,9.333333333,3.0,0,0,0,0,0,11,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,1,1.0,1,1,0
102.0,12,0,2,7,0.0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1.0,0.058823529,0.0,0,0,0,0,0,2,0,0,0,0,1,0,13,3,3,3,3,22,4,22,6.0,3.5,6.454545455,0.0,0,0,0,0,0,148,0.864864865,0.135135135,0,2,0,0.05,0,0.05,0,1,61.11111111,0,0.0,0.0,0,0,0,35.71428571,0,0,0,1,0,0,323,43102,0,0,5.0,0,0,8442
32.0,23,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,15,15,0,9.0,9.0,0.0,0.0,0,0,0,0,0,181,0.546961326,0.453038674,0,3,0,0.085365854,0,0.0,0,1,0.0,0,11.62790698,88.37209302,0,0,0,81.03448276,0,0,0,1,1,0,2470,2426481,0,0,3.0,0,0,2277
29.0,20,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,4,3,3,0,12,12,0,7.5,7.5,0.0,0.0,0,0,0,0,0,81,0.691358025,0.308641975,0,0,0,0.12,0,0.0,0,0,58.33333333,0,0.0,0.0,0,0,0,20.0,0,0,0,1,1,0,27,0,0,0,3.0,0,0,1800
119.0,24,0,4,1,0.0,1,0,0,0,2,0,0,9,0,1,0,0,0,0,0,0,0,0,1.0,0.008403361,0.0,0,0,0,0,0,3,1,1,0,0,0,0,15,3,2,2,2,17,17,13,6.266666667000001,9.5,5.769230769,3.0,0,0,0,0,0,98,0.8469387759999999,0.153061224,0,2,0,0.4,0,0.133333333,0,1,82.35294118,0,100.0,0.0,0,0,0,82.60869565,0,0,0,1,1,0,1011,0,0,1,4.0,1,1,0
59.0,21,0,2,0,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,0.0,0.06779661,0.0,0,0,0,0,0,2,0,0,0,0,1,0,6,4,3,3,4,13,13,8,7.0,8.0,6.5,1.0,0,0,0,0,0,129,0.968992248,0.031007752,0,0,0,0.25,0,0.0,0,0,97.5,0,95.12195122,4.87804878,0,0,0,50.0,0,0,0,1,1,0,65,3862928,0,0,4.0,0,0,3952
54.0,19,0,2,2,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,1,0,5,1,3,15,3,15,15,8,7.8,15.0,6.0,0.0,0,0,0,0,0,98,0.8877551020000001,0.112244898,0,0,0,0.727272727,0,0.0,0,0,0.0,0,50.0,50.0,0,0,0,52.94117647,0,0,0,1,0,0,258,128132,0,0,4.0,0,0,4855
151.0,10,1,3,1,1.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,1,0,1,1.0,0.271523179,0.0,0,0,0,0,0,3,0,0,0,0,0,0,6,10,3,7,3,110,7,110,22.66666667,7.0,25.8,0.0,0,0,0,0,0,45,0.5111111110000001,0.488888889,0,0,0,0.636363636,0,0.636363636,1,1,60.0,0,100.0,0.0,0,0,0,10.0,0,0,0,1,1,0,201,0,0,1,0.0,1,0,166
84.0,25,0,3,5,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.035714286,0.0,0,0,0,0,0,3,0,0,0,0,1,0,11,6,1,3,1,17,17,8,5.727272727000001,10.0,4.777777778,0.0,0,0,0,0,0,38,0.5,0.5,0,1,0,0.1578947369999999,0,0.052631579,0,1,58.82352941,0,0.0,100.0,0,0,1,53.84615385,0,0,0,1,0,0,654,52436,0,0,4.0,0,0,4093
55.0,10,0,3,1,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,2,0,7,0,2,3,2,8,3,8,5.0,3.0,5.333333333,3.0,0,0,0,0,0,41,0.804878049,0.195121951,0,1,0,0.0,0,0.0,0,1,60.0,0,50.0,50.0,0,0,0,93.33333333,0,0,0,1,1,1,0,1080262,0,1,2.0,1,1,0
18.0,9,0,1,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,6,6,0,6,6,0,6.0,6.0,0.0,0.0,0,0,0,0,0,437,0.961098398,0.038901602,0,2,0,0.058823529,0,0.0,0,1,41.66666667,0,50.0,50.0,0,0,0,75.0,0,0,0,0,1,1,0,294723,0,0,2.0,0,1,0
39.0,16,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,3,4,3,3,14,14,8,14,8.333333332999999,5.5,14.0,0.0,1,0,0,0,0,137,0.328467153,0.671532847,0,12,0,0.0,0,0.0,0,1,12.5,0,0.0,100.0,0,0,0,100.0,0,0,0,0,0,0,2808,8,0,0,10.0,0,0,8516
28.0,19,0,2,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,6,6,0,4.333333333,4.333333333,0.0,0.0,0,0,0,0,0,218,0.935779817,0.064220183,0,0,0,0.071428571,0,0.0,1,0,100.0,0,86.66666667,13.33333333,0,0,0,56.25,0,0,0,1,1,0,347,381695,0,0,3.0,0,0,7689
32.0,16,0,3,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,1,1,0,0,1,0,5,4,3,3,3,4,4,4,3.4,3.333333333,3.5,0.0,0,0,0,0,0,31,0.709677419,0.290322581,0,2,0,0.111111111,0,0.0,0,1,81.81818182,0,0.0,0.0,0,0,0,86.95652174,0,0,0,1,0,0,295,86462,0,0,5.0,0,0,5913
16.0,9,0,1,0,0.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,4,4,0,4,4,0,4.0,4.0,0.0,0.0,0,0,0,0,0,139,0.769784173,0.230215827,0,1,0,0.875,0,0.0,0,1,66.66666667,0,0.0,0.0,0,0,0,81.29032258,0,0,0,0,0,1,0,2346124,0,0,2.0,0,1,0
23.0,12,0,1,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,2,8,2,8,8,2,5.0,8.0,2.0,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,241,0,0,1,0.0,1,0,4141
29.0,21,0,3,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,1.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,11,11,0,7.0,7.0,0.0,0.0,0,0,0,0,0,104,0.038461538,0.961538462,0,0,0,0.0,0,0.02,0,1,0.0,0,0.0,100.0,0,0,0,5.128205128,0,0,0,1,1,0,85,0,0,0,4.0,0,0,4664
29.0,20,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,2,3,3,3,0,13,13,0,8.0,8.0,0.0,0.0,0,0,0,0,0,124,0.919354839,0.0806451609999999,0,0,0,0.1,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,0,49,0,0,0,0.0,1,0,317
41.0,15,0,2,0,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,0,0,0,0,0,0,4,4,3,3,5,11,7,11,6.5,5.0,8.0,0.0,0,0,0,0,0,65,0.8,0.2,0,0,0,0.692307692,0,0.307692308,0,0,60.0,0,100.0,0.0,0,0,0,62.06896552,0,0,0,1,0,0,2009,44445,0,0,5.0,0,0,4566
22.0,6,0,1,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0.0,0.181818182,0.0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,3,3,7,7,3,7,5.0,3.0,7.0,0.0,0,0,0,0,0,16,0.5,0.5,0,0,0,0.0,0,0.0,0,0,27.27272727,0,0.0,0.0,0,0,0,0.0,0,0,0,1,0,0,0,3523,0,1,9.0,1,1,0
52.0,14,0,3,0,0.0,0,0,0,0,0,0,1,5,0,1,0,0,0,1,1,0,0,0,1.0,0.038461538,0.0,0,0,0,0,0,3,0,0,0,0,0,0,7,4,3,3,3,7,6,7,5.0,4.5,5.2,0.0,0,0,0,0,0,2,0.0,1.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,438,0,0,1,0.0,1,0,657
38.0,20,0,3,0,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,1,0,0,0,1.0,0.026315789,0.0,0,0,0,0,0,3,0,0,0,0,0,0,5,3,1,3,1,13,13,3,4.4,8.0,2.0,0.0,0,0,0,0,0,1,1.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,100.0,0.0,0,0,0,0.0,0,0,0,1,0,1,0,9412550,0,1,2.0,1,1,0
30.0,21,0,3,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,3,0,0,0,0,1,0,2,3,3,3,0,10,10,0,6.5,6.5,0.0,0.0,0,0,0,0,0,77,0.402597403,0.597402597,0,3,0,0.086956522,0,0.0,1,1,9.090909091,0,0.0,100.0,0,0,0,13.04347826,0,0,0,1,1,1,0,0,0,0,2.0,0,1,0
76.0,50,1,4,1,0.0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,0,1,0,0,1.0,0.105263158,0.0,0,0,0,1,0,3,1,0,0,0,1,0,7,7,2,3,2,15,13,15,8.428571429,8.4,8.5,0.0,0,0,0,0,0,51,1.0,0.0,0,0,0,0.0,0,0.0,0,0,100.0,0,100.0,0.0,0,0,0,100.0,0,0,0,1,1,0,25,5707171,0,1,0.0,1,0,3993
430.0,13,1,24,0,1.0,2,9,0,10,18,0,0,21,0,5,0,9,0,0,1,0,1,4,1.0,0.039534884,0.7692307690000001,0,0,1,1,1,3,0,0,0,0,1,1,81,10,1,2,1,10,3,10,4.271604938,2.5,4.363636364,3.0,0,0,1,0,2,21,0.428571429,0.571428571,0,3,0,0.0,0,0.25,1,1,0.0,0,0.0,0.0,0,0,0,33.33333333,0,0,0,1,1,1,0,0,1,1,0.0,1,1,0
37.0,19,0,2,0,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,0,0,2,0,0,1,0,1,0,3,0,2,2,10,12,12,10,8.0,7.0,10.0,0.0,0,0,0,0,0,38,0.921052632,0.078947368,0,0,0,0.666666667,0,0.333333333,0,0,100.0,0,100.0,0.0,0,0,0,25.0,0,0,0,0,1,0,291,212735,0,1,4.0,0,0,4823
73.0,23,0,3,5,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,1.0,0.068493151,0.0,0,0,0,0,0,3,0,0,0,0,1,0,9,3,3,5,3,13,13,8,6.0,9.0,5.1428571430000005,0.0,0,0,0,0,0,61,0.7540983609999999,0.245901639,0,0,0,0.266666667,0,0.133333333,0,0,90.0,0,50.0,50.0,0,0,0,27.77777778,0,0,0,0,1,0,277,545,0,0,6.0,0,0,11046
56.0,15,0,2,0,0.0,0,0,0,0,0,0,3,5,0,1,0,0,0,3,1,0,0,0,1.0,0.107142857,0.0,0,0,0,0,0,2,0,0,0,0,0,0,7,3,3,3,3,9,7,9,5.428571429,5.0,5.6,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,347,0,0,1,0.0,1,0,2939
70.0,13,0,1,7,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,11,2,1,9,1,9,9,7,4.363636364,9.0,3.9,0.0,0,0,0,0,0,52,0.788461538,0.211538462,0,1,0,0.818181818,0,0.0,0,1,0.0,0,0.0,100.0,0,0,0,100.0,0,0,0,1,0,0,2825,12180,0,1,5.0,0,0,3385
70.0,20,0,3,0,0.0,0,0,0,0,1,0,0,5,0,1,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0,0,0,1,0,3,0,0,0,0,0,0,7,1,4,4,4,13,12,13,7.714285714,8.0,7.6,0.0,0,0,0,0,0,0,0.0,0.0,0,0,0,0.0,0,0.0,0,0,0.0,0,0.0,0.0,0,0,0,0.0,0,0,1,1,0,0,517,0,0,1,5.0,1,0,7802
52.0,19,0,2,1,0.0,0,0,0,0,0,0,0,5,0,1,0,0,0,0,1,0,0,0,1.0,0.076923077,0.0,0,0,0,0,0,2,1,0,0,0,2,0,6,3,3,3,4,11,11,8,6.0,7.0,5.5,0.0,0,0,0,0,0,83,0.879518072,0.120481928,0,0,0,0.3,0,0.0,0,0,100.0,0,0.0,100.0,0,0,0,33.33333333,0,0,0,1,1,0,120,241891,0,1,5.0,0,1,0
31.0,22,0,2,1,0.0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,0,0,2,1,0,0,0,0,0,3,3,3,3,0,7,7,0,5.333333333,5.333333333,0.0,0.0,0,0,0,0,0,24,0.083333333,0.916666667,0,2,0,0.5,0,0.0,0,1,0.0,0,0.0,0.0,0,0,0,0.0,0,0,0,1,1,0,113,3913090,0,0,2.0,0,0,5366
90.0,19,1,4,0,0.0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,2,1,0,0,0.0,0.244444444,0.0,0,0,1,0,0,3,0,0,1,0,1,0,8,12,3,3,3,32,11,32,8.875,7.0,9.5,1.0,0,0,1,0,0,52,0.615384615,0.384615385,0,0,0,0.3,0,0.15,0,0,93.33333333,0,20.0,80.0,0,0,0,0.0,0,0,0,1,1,0,79,0,0,1,1.0,1,0,2112
